             644               1
    0.000000e+00    0.000000e+00    0.000000e+00    5.000000e-01    5.000000e-01    5.000000e-01
              ID            type        radius_a        radius_b        radius_c      position_x      position_y      position_z        axle_a_x        axle_a_y        axle_a_z        axle_b_x        axle_b_y        axle_b_z        axle_c_x        axle_c_y        axle_c_z      velocity_x      velocity_y      velocity_z          omga_x          omga_y          omga_z         force_x         force_y         force_z        moment_x        moment_y        moment_z
              30               0    1.808800e-04    1.615950e-04    1.201550e-04    3.486649e-04    1.408003e-03    2.594317e-03    1.788340e+00    2.818900e+00    1.805281e+00    2.794778e+00    1.301660e+00    1.784148e+00    1.305096e+00    1.397115e+00    2.821824e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -3.820506e-06    0.000000e+00    0.000000e+00    0.000000e+00
              31               0    2.111025e-04    1.499750e-04    1.005025e-04    9.535217e-04    7.372432e-04    1.126401e-04    1.633284e+00    2.392700e+00    2.315778e+00    6.727627e-01    1.174424e+00    2.081904e+00    9.020373e-01    2.166124e+00    9.899467e-01    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -3.461383e-06    0.000000e+00    0.000000e+00    0.000000e+00
              32               0    1.971550e-04    1.768725e-04    8.484000e-05    4.277724e-04    1.223661e-03    6.499185e-04    1.503413e+00    2.986496e+00    1.431315e+00    2.522170e-01    1.539641e+00    1.820998e+00    1.328123e+00    1.418912e+00    2.879256e-01    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -3.218321e-06    0.000000e+00    0.000000e+00    0.000000e+00
              33               0    1.765750e-04    1.546825e-04    1.135050e-04   -9.780769e-04   -1.372709e-03    2.982790e-03    1.155815e+00    5.732662e-01    1.199521e+00    1.730784e+00    1.902832e+00    3.712851e-01    4.483785e-01    2.019167e+00    1.568378e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -3.372453e-06    0.000000e+00    0.000000e+00    0.000000e+00
              34               0    1.803025e-04    1.069950e-04    7.927500e-05   -7.388939e-04   -1.054065e-03    2.914099e-03    1.449835e+00    8.736658e-01    2.429708e+00    2.842887e+00    1.285589e+00    1.484426e+00    1.299057e+00    7.767488e-01    8.664440e-01    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -1.663650e-06    0.000000e+00    0.000000e+00    0.000000e+00
              35               0    2.629725e-04    1.314950e-04    9.264500e-05   -1.017315e-04   -6.235151e-04    2.082724e-03    2.674587e+00    1.574257e+00    2.037787e+00    1.715774e+00    2.808044e+00    1.272598e+00    2.011313e+00    1.237267e+00    5.675729e-01    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -3.484995e-06    0.000000e+00    0.000000e+00    0.000000e+00
              36               0    2.895900e-04    2.457350e-04    1.873375e-04    1.348155e-03   -1.297158e-03    2.838889e-03    8.228316e-01    2.393007e+00    1.545900e+00    1.586369e+00    1.551283e+00    2.496696e-02    2.393385e+00    2.319001e+00    1.568932e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -1.450227e-05    0.000000e+00    0.000000e+00    0.000000e+00
              37               0    2.065000e-04    1.398775e-04    8.219750e-05   -1.466666e-03   -3.990038e-05    2.409839e-03    7.638463e-01    9.191370e-01    1.909827e+00    9.129354e-01    1.912312e+00    7.714060e-01    1.241433e+00    2.376181e+00    2.230273e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -2.582778e-06    0.000000e+00    0.000000e+00    0.000000e+00
              38               0    2.114875e-04    1.531775e-04    1.506575e-04   -5.091597e-04   -2.990589e-04    2.743299e-03    1.221648e+00    1.373594e+00    2.736362e+00    1.627981e+00    1.975591e-01    1.381904e+00    3.541974e-01    1.582507e+00    1.216810e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -5.309223e-06    0.000000e+00    0.000000e+00    0.000000e+00
              39               0    3.714025e-04    2.942625e-04    2.263800e-04    9.572495e-05   -4.846585e-04    2.870047e-03    1.841369e+00    2.163995e+00    2.473323e+00    2.530712e+00    9.754489e-01    1.691553e+00    1.038508e+00    9.137973e-01    2.224093e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -2.691401e-05    0.000000e+00    0.000000e+00    0.000000e+00
              40               0    2.516325e-04    1.945300e-04    1.467900e-04    6.806810e-04   -3.762306e-04    2.720220e-03    2.141338e+00    9.684014e-01    2.242466e+00    1.597213e+00    7.559307e-01    8.155645e-01    5.713098e-01    1.173805e+00    1.958453e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -7.816464e-06    0.000000e+00    0.000000e+00    0.000000e+00
              41               0    1.577275e-04    1.354850e-04    7.799750e-05   -8.426769e-04   -9.108169e-04    2.330204e-03    1.202455e+00    4.688065e-01    1.847239e+00    4.282649e-01    1.982999e+00    1.680400e+00    1.779231e+00    1.781244e+00    2.843144e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00   -0.000000e+00    0.000000e+00    0.000000e+00   -1.813176e-06    0.000000e+00    0.000000e+00    0.000000e+00
              42               0    1.773625e-04    1.669675e-04    8.258250e-05   -4.486642e-04    6.344760e-04    2.408580e-03    2.089210e+00    2.337248e+00    1.020553e+00    2.121804e+00    7.686756e-01    1.095770e+00    2.336566e+00    1.617950e+00    2.373599e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -2.660372e-06    0.000000e+00    0.000000e+00    0.000000e+00
              43               0    2.007075e-04    1.781850e-04    1.227100e-04    2.866692e-04   -4.852864e-05    2.100300e-03    8.447444e-01    1.458475e+00    2.402906e+00    1.823250e+00    2.687543e+00    1.939639e+00    2.353012e+00    1.132891e+00    2.175668e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00   -0.000000e+00    0.000000e+00    0.000000e+00   -4.773921e-06    0.000000e+00    0.000000e+00    0.000000e+00
              44               0    3.035025e-04    2.330300e-04    2.172100e-04    1.430302e-03    6.350629e-04    2.360437e-03    2.095377e+00    2.550408e+00    1.817805e+00    8.014999e-01    2.158236e+00    1.096082e+00    2.111827e+00    1.511916e+00    5.449448e-01    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -1.671146e-05    0.000000e+00    0.000000e+00    0.000000e+00
              45               0    2.544500e-04    1.684725e-04    1.393525e-04   -1.375491e-03    1.245892e-03    2.821541e-03    3.807568e-01    1.190442e+00    1.554133e+00    1.836601e+00    8.971231e-01    7.435555e-01    1.304801e+00    2.329152e+00    8.275187e-01    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -6.498405e-06    0.000000e+00    0.000000e+00    0.000000e+00
              46               0    2.537500e-04    2.037175e-04    1.043525e-04   -1.949490e-04    1.386406e-03    2.421728e-03    1.562874e+00    3.099674e+00    1.529634e+00    2.821457e+00    1.565363e+00    1.250710e+00    1.890828e+00    1.612361e+00    2.818681e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -5.868104e-06    0.000000e+00    0.000000e+00    0.000000e+00
              47               0    2.844975e-04    1.775725e-04    1.458275e-04    2.781632e-04    1.179580e-03    2.807931e-03    3.119967e+00    1.577689e+00    1.550298e+00    1.580805e+00    1.570544e-01    1.727526e+00    1.589966e+00    1.727696e+00    2.983507e+00    0.000000e+00    0.000000e+00   -9.800000e-07   -0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -8.014089e-06    0.000000e+00    0.000000e+00    0.000000e+00
              48               0    1.682450e-04    1.382500e-04    1.034250e-04    1.166246e-03    1.334149e-03    2.237922e-03    8.286670e-01    7.567855e-01    1.449595e+00    1.361051e+00    1.923785e+00    4.154073e-01    7.855354e-01    2.205830e+00    1.966033e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -2.616938e-06    0.000000e+00    0.000000e+00    0.000000e+00
              49               0    2.748025e-04    2.023875e-04    1.205575e-04   -1.101664e-03   -3.710226e-04    1.674764e-04    6.096219e-01    1.610062e+00    9.628168e-01    2.177544e+00    1.717757e+00    6.294506e-01    1.518861e+00    2.989404e+00    1.713720e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00   -0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -7.293889e-06    0.000000e+00    0.000000e+00    0.000000e+00
              50               0    1.781850e-04    9.439500e-05    7.638750e-05   -3.776362e-04   -1.299915e-03    2.863587e-03    2.094339e+00    2.081811e+00    7.745310e-01    7.619289e-01    1.351281e+00    8.565162e-01    2.066912e+00    5.649229e-01    1.323304e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -1.397665e-06    0.000000e+00    0.000000e+00    0.000000e+00
              51               0    1.581650e-04    9.439500e-05    8.233750e-05   -3.437735e-04   -1.278095e-03    2.425231e-03    2.693611e+00    1.215200e+00    1.831436e+00    1.148126e+00    1.052978e+00    2.443362e+00    1.710370e+00    2.491624e+00    2.200559e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -1.337265e-06    0.000000e+00    0.000000e+00    0.000000e+00
              52               0    2.037350e-04    1.490475e-04    7.822500e-05    1.267578e-03   -5.313099e-04    2.564049e-03    2.629063e-01    1.371633e+00    1.740120e+00    1.566364e+00    2.292753e+00    2.419616e+00    1.833661e+00    7.612617e-01    2.264025e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00   -0.000000e+00    0.000000e+00    0.000000e+00   -2.584024e-06    0.000000e+00    0.000000e+00    0.000000e+00
              53               0    2.440375e-04    1.926400e-04    1.689800e-04   -1.323887e-03   -5.525171e-04    2.831167e-03    9.154414e-01    2.393461e+00    1.263753e+00    1.957413e+00    2.218428e+00    2.350052e+00    7.989901e-01    1.251054e+00    2.270568e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -8.641694e-06    0.000000e+00    0.000000e+00    0.000000e+00
              54               0    1.535100e-04    1.095325e-04    7.680750e-05   -1.050964e-03   -7.170883e-04    2.851453e-03    2.159841e+00    2.201793e+00    9.447788e-01    8.872173e-01    1.411205e+00    7.092410e-01    2.142184e+00    6.572973e-01    1.282510e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -1.404895e-06    0.000000e+00    0.000000e+00    0.000000e+00
              55               0    1.793925e-04    1.574300e-04    1.246525e-04    4.861795e-04    1.108378e-03    1.503877e-03    8.956684e-01    2.446845e+00    1.709895e+00    1.944913e+00    2.031849e+00    6.135152e-01    2.332009e+00    2.049182e+00    2.163734e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00   -0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -3.829599e-06    0.000000e+00    0.000000e+00    0.000000e+00
              56               0    1.882650e-04    1.453375e-04    1.218525e-04    1.162187e-03   -3.422682e-04    5.789371e-06    1.367625e+00    1.377152e+00    2.859019e+00    1.870708e+00    3.276648e-01    1.442798e+00    3.658747e-01    1.309883e+00    1.320290e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -3.626956e-06    0.000000e+00    0.000000e+00    0.000000e+00
              57               0    1.759100e-04    1.071700e-04    9.864750e-05   -9.548339e-04   -3.836833e-04    2.060431e-03    1.978700e+00    4.088296e-01    1.596778e+00    2.237734e+00    1.819655e+00    7.285833e-01    8.254457e-01    1.253452e+00    8.428919e-01    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -2.023068e-06    0.000000e+00    0.000000e+00    0.000000e+00
              58               0    3.922800e-04    2.325925e-04    2.042425e-04   -2.991327e-04    7.708414e-04    2.675372e-03    1.203889e+00    4.732275e-01    1.855762e+00    2.103562e+00    1.637393e+00    2.603781e+00    2.470521e+00    1.103048e+00    1.128269e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -2.027209e-05    0.000000e+00    0.000000e+00    0.000000e+00
              59               0    2.867025e-04    1.909425e-04    1.635375e-04    1.038526e-03    1.080892e-03    2.557822e-03    2.371616e+00    1.688917e+00    2.326871e+00    1.915005e+00    2.503285e+00    1.057480e+00    2.225416e+00    9.470664e-01    1.004152e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -9.738947e-06    0.000000e+00    0.000000e+00    0.000000e+00
