            412
             id           type       radius_a       radius_b       radius_c     position_x     position_y     position_z       axle_a_x       axle_a_y       axle_a_z       axle_b_x       axle_b_y       axle_b_z       axle_c_x       axle_c_y       axle_c_z     velocity_x     velocity_y     velocity_z         omga_x         omga_y         omga_z        force_x        force_y        force_z       moment_x       moment_y       moment_z
             78              0   1.300000e+00   5.000000e-01   7.800000e-01   8.422077e+01   0.000000e+00   7.867169e-01   1.028120e-01   1.570796e+00   1.673608e+00   1.570796e+00   7.483291e-07   1.570797e+00   1.467984e+00   1.570796e+00   1.028126e-01   3.699682e-02   0.000000e+00   5.745137e-02   0.000000e+00   1.811372e-01   0.000000e+00  -1.733434e+05   0.000000e+00   4.038490e+05  -2.298160e-01   3.619752e+05  -2.712126e-01
            264              0   1.300000e+00   5.000000e-01   7.800000e-01   7.888794e+01   0.000000e+00   1.214992e+01   2.772505e+00   1.570796e+00   1.939884e+00   1.570796e+00   4.619360e-07   1.570796e+00   1.201710e+00   1.570796e+00   2.772506e+00  -5.532278e-01   0.000000e+00   3.583664e-01   0.000000e+00   1.755019e-01   0.000000e+00  -2.879978e+04   0.000000e+00   6.456820e+04   2.848292e-03  -5.381601e+04  -6.943132e-02
            264              0   6.500000e-01   5.000000e-01   3.900000e-01   8.287048e+01   0.000000e+00   4.250070e+00   1.268622e+00   1.570796e+00   2.839418e+00   1.570797e+00   7.483291e-07   1.570796e+00   3.021736e-01   1.570796e+00   1.268623e+00  -2.994053e-01   0.000000e+00   7.544558e-01   0.000000e+00  -2.612281e-02   0.000000e+00   1.386240e+04   0.000000e+00  -1.413484e+04   3.434205e-05   4.062627e+03  -2.467289e-03
            450              0   6.500000e-01   5.000000e-01   3.900000e-01   6.412105e+01   0.000000e+00   9.975992e+00   2.927456e-01   1.570796e+00   1.278051e+00   1.570797e+00   2.135394e-06   1.570794e+00   1.863544e+00   1.570796e+00   2.927473e-01   5.783730e-02   0.000000e+00  -1.540573e-01   0.000000e+00  -4.065238e-02   0.000000e+00  -2.408860e+04   0.000000e+00  -6.571676e+03   3.238691e-03   6.933560e+02   1.095857e-02
            264              0   1.300000e+00   5.000000e-01   7.800000e-01   9.531063e+01   0.000000e+00   8.125343e-01   2.920660e+00   1.570796e+00   1.791729e+00   1.570796e+00   4.619360e-07   1.570796e+00   1.349862e+00   1.570796e+00   2.920659e+00  -8.584121e-01   0.000000e+00   3.473547e-01   0.000000e+00  -1.172917e+00   0.000000e+00  -3.372642e+04   0.000000e+00  -7.648811e+04  -4.393697e-03   2.133565e+04   6.945507e-03
            450              0   1.300000e+00   5.000000e-01   7.800000e-01   9.313255e+01   0.000000e+00   2.968949e+00   1.128898e+00   1.570796e+00   2.699695e+00   1.570798e+00   1.803533e-06   1.570795e+00   4.418984e-01   1.570796e+00   1.128898e+00  -9.745228e-01   0.000000e+00   3.002307e+00   0.000000e+00   1.419926e+00   0.000000e+00   0.000000e+00   0.000000e+00  -5.515292e+04   0.000000e+00   0.000000e+00   0.000000e+00
            450              0   6.500000e-01   5.000000e-01   3.900000e-01   9.104331e+01   0.000000e+00   6.449149e-01   1.719261e+00   1.570796e+00   2.993128e+00   1.570796e+00   4.619360e-07   1.570796e+00   1.484659e-01   1.570796e+00   1.719262e+00  -3.794022e-01   0.000000e+00   2.178838e-01   0.000000e+00  -7.356570e-01   0.000000e+00  -1.636385e+05   0.000000e+00  -3.662709e+04  -2.180937e-03  -9.353809e+03  -1.177374e-03
            636              0   6.500000e-01   5.000000e-01   3.900000e-01   9.704362e+01   0.000000e+00   9.916885e+00   1.403396e+00   1.570796e+00   2.974192e+00   1.570796e+00   7.483291e-07   1.570797e+00   1.674006e-01   1.570796e+00   1.403396e+00   6.940951e-01   0.000000e+00  -8.496954e-01   0.000000e+00  -1.167812e+00   0.000000e+00   0.000000e+00   0.000000e+00  -1.378823e+04   0.000000e+00   0.000000e+00   0.000000e+00
             17              0   1.200000e+00   5.000000e-01   7.200000e-01   3.631501e+01   0.000000e+00   1.798870e+00   2.455717e+00   1.570796e+00   2.256672e+00   1.570796e+00   7.481808e-07   1.570797e+00   8.849196e-01   1.570796e+00   2.455716e+00   6.134752e-02   0.000000e+00  -1.944469e-01   0.000000e+00   2.055171e-01   0.000000e+00  -5.647105e+03   0.000000e+00  -2.591528e+03  -1.003568e-01   4.515508e+05   1.112326e-01
             18              0   1.300000e+00   5.000000e-01   7.800000e-01   4.505876e+01   0.000000e+00   1.233661e+00   1.162323e+00   1.570796e+00   2.733119e+00   1.570796e+00   4.619360e-07   1.570796e+00   4.084724e-01   1.570796e+00   1.162324e+00   6.107530e-02   0.000000e+00  -1.508658e-01   0.000000e+00  -2.032854e-02   0.000000e+00   3.769085e+05   0.000000e+00   1.814521e+05  -1.654016e-02   3.479291e+05  -1.612682e-02
            390              0   6.500000e-01   5.000000e-01   3.900000e-01   3.743034e+01   0.000000e+00   3.946800e+00   1.779471e+00   1.570796e+00   2.932918e+00   1.570796e+00   4.619360e-07   1.570796e+00   2.086766e-01   1.570796e+00   1.779473e+00   5.532614e-01   0.000000e+00  -1.000873e-01   0.000000e+00   1.445574e+00   0.000000e+00   1.778774e+04   0.000000e+00  -1.195425e+03   9.628250e-05   3.320600e+03  -4.967817e-05
             49              0   1.300000e+00   5.000000e-01   7.800000e-01   3.589043e+01   0.000000e+00   4.331651e+00   2.489527e+00   1.570796e+00   9.187311e-01   1.570796e+00   4.619360e-07   1.570796e+00   2.222862e+00   1.570796e+00   2.489527e+00   2.255718e-01   0.000000e+00   5.264322e-02   0.000000e+00  -3.737601e-01   0.000000e+00  -1.997972e+03   0.000000e+00   2.507721e+03   1.018732e-01  -1.643283e+04  -3.204032e-02
            235              0   1.300000e+00   5.000000e-01   7.800000e-01   6.658587e+01   0.000000e+00   2.367137e+00   9.093805e-01   1.570796e+00   2.480177e+00   1.570796e+00   4.619360e-07   1.570796e+00   6.614142e-01   1.570796e+00   9.093821e-01   1.005607e-01   0.000000e+00  -1.068519e-01   0.000000e+00   5.636937e-02   0.000000e+00   8.027519e+05   0.000000e+00   9.137586e+05   6.842162e-02  -3.137436e+05  -4.569546e-01
            421              0   1.300000e+00   5.000000e-01   7.800000e-01   5.884008e+01   0.000000e+00   8.622192e+00   2.633009e+00   1.570796e+00   1.062213e+00   1.570796e+00   7.483291e-07   1.570797e+00   2.079381e+00   1.570796e+00   2.633008e+00  -3.349380e-01   0.000000e+00   1.471623e-02   0.000000e+00  -8.611891e-02   0.000000e+00   1.568617e+04   0.000000e+00  -1.601583e+05  -6.649002e-01  -1.862725e+04   2.726893e-01
            421              0   6.500000e-01   5.000000e-01   3.900000e-01   6.246239e+01   0.000000e+00   6.513771e+00   3.018901e+00   1.570796e+00   1.693488e+00   1.570796e+00   7.483291e-07   1.570797e+00   1.448106e+00   1.570796e+00   3.018902e+00  -2.098555e-01   0.000000e+00  -6.231541e-02   0.000000e+00  -2.320416e-01   0.000000e+00   3.462065e+03   0.000000e+00   4.917775e+04   1.191139e-02  -1.183869e+02  -6.590899e-04
            607              0   6.500000e-01   5.000000e-01   3.900000e-01   3.651661e+01   0.000000e+00   9.090704e+00   2.257266e+00   1.570796e+00   6.864697e-01   1.570797e+00   7.481808e-07   1.570796e+00   2.455125e+00   1.570796e+00   2.257264e+00  -1.375287e+00   0.000000e+00  -3.116537e-01   0.000000e+00  -2.085362e+00   0.000000e+00  -4.438498e+02   0.000000e+00  -5.083612e+03  -1.122653e-02  -9.612285e+02  -9.245552e-04
            421              0   1.300000e+00   5.000000e-01   7.800000e-01   7.355147e+01   0.000000e+00   6.560484e+00   2.684297e+00   1.570796e+00   1.113500e+00   1.570798e+00   1.803533e-06   1.570798e+00   2.028092e+00   1.570796e+00   2.684297e+00  -2.924388e-01   0.000000e+00   2.670868e-01   0.000000e+00  -4.199879e-03   0.000000e+00   1.622463e+05   0.000000e+00  -2.114579e+05  -7.873756e-01  -1.630109e+05   1.278929e+00
            607              0   1.300000e+00   5.000000e-01   7.800000e-01   5.520992e+01   0.000000e+00   1.488497e+01   3.014075e+00   1.570796e+00   1.443279e+00   1.570797e+00   7.483291e-07   1.570796e+00   1.698315e+00   1.570796e+00   3.014074e+00  -2.532938e-01   0.000000e+00  -5.773020e-02   0.000000e+00  -5.384666e-02   0.000000e+00   4.018696e+04   0.000000e+00  -3.272031e+04  -2.382170e-02   1.149375e+04   1.423151e-02
            607              0   6.500000e-01   5.000000e-01   3.900000e-01   6.588784e+01   0.000000e+00   8.370245e+00   2.680453e+00   1.570796e+00   2.031936e+00   1.570797e+00   2.366237e-06   1.570799e+00   1.109656e+00   1.570796e+00   2.680452e+00  -8.296057e-02   0.000000e+00  -3.404768e-02   0.000000e+00   2.313209e-01   0.000000e+00   2.470890e+04   0.000000e+00   7.021149e+03  -5.430833e-02   8.934337e+03  -3.268734e-02
            793              0   6.500000e-01   5.000000e-01   3.900000e-01   5.159596e+01   0.000000e+00   1.308410e+01   5.277618e-01   1.570796e+00   2.098558e+00   1.570795e+00   1.366445e-06   1.570796e+00   1.043036e+00   1.570796e+00   5.277604e-01  -3.777526e-01   0.000000e+00   5.178788e-02   0.000000e+00   4.298554e-02   0.000000e+00  -3.235021e+03   0.000000e+00   1.526722e+04  -2.725906e-02  -1.220109e+04  -7.800826e-02
            266              0   1.300000e+00   5.000000e-01   7.800000e-01   7.968414e+01   0.000000e+00   4.491210e+00   3.053352e-01   1.570796e+00   1.876132e+00   1.570796e+00   4.619360e-07   1.570796e+00   1.265463e+00   1.570796e+00   3.053329e-01  -5.769957e-01   0.000000e+00   2.159942e-01   0.000000e+00   1.554515e-01   0.000000e+00  -6.478099e+04   0.000000e+00   5.116844e+04  -5.487250e-02  -6.113705e+04  -3.416057e-02
            452              0   1.300000e+00   5.000000e-01   7.800000e-01   5.830354e+01   0.000000e+00   1.417021e+01   2.400886e+00   1.570796e+00   8.300895e-01   1.570797e+00   9.519265e-07   1.570797e+00   2.311503e+00   1.570796e+00   2.400886e+00  -2.493190e-01   0.000000e+00  -6.917582e-02   0.000000e+00   8.440438e-02   0.000000e+00   6.017197e+04   0.000000e+00  -1.491719e+04  -2.821197e-02   1.946115e+04   4.355438e-02
            452              0   6.500000e-01   5.000000e-01   3.900000e-01   7.221097e+01   0.000000e+00   7.775962e+00   1.643799e+00   1.570796e+00   7.300311e-02   1.570797e+00   7.483291e-07   1.570796e+00   3.068589e+00   1.570796e+00   1.643800e+00  -6.634453e-01   0.000000e+00   6.184304e-02   0.000000e+00  -5.240694e-01   0.000000e+00  -4.357268e+04   0.000000e+00   5.055104e+04   8.271058e-03   8.054403e+03   2.857055e-05
            638              0   6.500000e-01   5.000000e-01   3.900000e-01   5.689063e+01   0.000000e+00   1.158615e+01   1.178971e+00   1.570796e+00   2.749768e+00   1.570797e+00   1.803533e-06   1.570798e+00   3.918260e-01   1.570796e+00   1.178970e+00  -2.190472e-01   0.000000e+00  -1.301513e-02   0.000000e+00   7.579584e-02   0.000000e+00   4.926473e+04   0.000000e+00   1.552332e+05  -2.853778e-01   1.271445e+03  -4.618541e-03
            452              0   1.300000e+00   5.000000e-01   7.800000e-01   9.293612e+01   0.000000e+00   1.317780e+01   3.121214e+00   1.570796e+00   1.550417e+00   1.570796e+00   4.619360e-07   1.570797e+00   1.591174e+00   1.570796e+00   3.121214e+00  -6.822120e-01   0.000000e+00  -6.083544e-01   0.000000e+00   9.166334e-02   0.000000e+00   3.274014e+05   0.000000e+00  -1.750904e+03  -2.512249e-02   5.800912e+04   1.580600e-01
            638              0   1.300000e+00   5.000000e-01   7.800000e-01   6.584147e+01   0.000000e+00   1.545966e+01   2.992464e+00   1.570796e+00   1.421667e+00   1.570797e+00   9.520431e-07   1.570797e+00   1.719925e+00   1.570796e+00   2.992464e+00  -5.923352e-01   0.000000e+00  -2.589423e-02   0.000000e+00  -1.494048e-01   0.000000e+00   1.973151e+04   0.000000e+00   3.324468e+04  -2.174896e-02  -7.098804e+03   3.332292e-03
            638              0   6.500000e-01   5.000000e-01   3.900000e-01   8.151157e+01   0.000000e+00   1.004123e+01   2.570487e+00   1.570796e+00   2.141902e+00   1.570797e+00   9.520431e-07   1.570797e+00   9.996896e-01   1.570796e+00   2.570486e+00  -8.172290e-01   0.000000e+00   5.265179e-01   0.000000e+00  -1.181451e-01   0.000000e+00   0.000000e+00   0.000000e+00  -1.378823e+04   0.000000e+00   0.000000e+00   0.000000e+00
            824              0   6.500000e-01   5.000000e-01   3.900000e-01   7.680908e+01   0.000000e+00   1.377424e+01   2.810935e+00   1.570796e+00   1.901454e+00   1.570796e+00   7.483291e-07   1.570797e+00   1.240138e+00   1.570796e+00   2.810934e+00  -7.901772e-01   0.000000e+00   2.650663e-01   0.000000e+00   2.028068e-01   0.000000e+00   2.751110e+04   0.000000e+00  -7.239727e+04  -3.522073e-02  -4.552707e+03  -6.484371e-03
            328              0   1.300000e+00   5.000000e-01   7.800000e-01   3.278891e+01   0.000000e+00   4.188746e+00   5.592329e-01   1.570796e+00   1.011563e+00   1.570796e+00   4.619360e-07   1.570796e+00   2.130029e+00   1.570796e+00   5.592329e-01  -3.114544e-01   0.000000e+00   2.657204e-02   0.000000e+00   9.621384e-02   0.000000e+00   1.962355e+04   0.000000e+00   4.568792e+04   3.226809e-03  -1.226339e+04  -6.305529e-04
             19              0   1.200000e+00   5.000000e-01   7.200000e-01   4.633711e+01   0.000000e+00   2.351340e+00   3.444290e-01   1.570796e+00   1.915225e+00   1.570796e+00   4.619360e-07   1.570796e+00   1.226369e+00   1.570796e+00   3.444277e-01  -1.370440e-01   0.000000e+00  -4.274198e-02   0.000000e+00   5.401301e-02   0.000000e+00  -8.914148e+05   0.000000e+00  -1.712115e+03  -4.970867e-01  -1.811934e+05  -8.842055e-02
            205              0   1.200000e+00   5.000000e-01   7.200000e-01   4.520312e+01   0.000000e+00   8.001620e+00   2.714617e+00   1.570796e+00   1.997772e+00   1.570796e+00   7.483291e-07   1.570797e+00   1.143821e+00   1.570796e+00   2.714618e+00  -3.024131e-01   0.000000e+00   4.794561e-02   0.000000e+00   4.278729e-02   0.000000e+00  -1.271251e+04   0.000000e+00   6.336722e+04   1.016177e-01  -2.170454e+03  -8.216481e-02
            205              0   1.200000e+00   5.000000e-01   7.200000e-01   6.485867e+01   0.000000e+00   2.839937e+00   1.580491e+00   1.570796e+00   3.131898e+00   1.570796e+00   4.619360e-07   1.570796e+00   9.695366e-03   1.570796e+00   1.580492e+00   1.044063e-01   0.000000e+00   8.813449e-02   0.000000e+00  -1.700834e-01   0.000000e+00  -4.355704e+05   0.000000e+00  -8.988193e+05  -7.346598e-02   6.776749e+04   1.165552e-01
            391              0   1.200000e+00   5.000000e-01   7.200000e-01   6.019538e+01   0.000000e+00   5.156563e+00   2.446459e+00   1.570796e+00   8.756627e-01   1.570796e+00   7.483291e-07   1.570797e+00   2.265929e+00   1.570796e+00   2.446460e+00  -2.154470e-02   0.000000e+00   2.208632e-02   0.000000e+00   1.040764e-02   0.000000e+00   1.382054e+05   0.000000e+00  -8.025891e+04  -2.883075e-02   3.740201e+04  -8.576075e-03
            391              0   6.000000e-01   5.000000e-01   3.600000e-01   7.015074e+01   0.000000e+00   1.747214e+00   2.554495e+00   1.570796e+00   9.836982e-01   1.570797e+00   7.483291e-07   1.570797e+00   2.157892e+00   1.570796e+00   2.554497e+00   1.497382e-01   0.000000e+00  -1.742584e-01   0.000000e+00  -6.059989e-01   0.000000e+00  -1.974165e+05   0.000000e+00  -6.090109e+04   3.258982e-02  -2.804454e+04  -6.118184e-02
            577              0   6.000000e-01   5.000000e-01   3.600000e-01   4.559513e+01   0.000000e+00   1.415320e+01   3.138263e+00   1.570796e+00   1.574126e+00   1.570798e+00   1.704800e-06   1.570796e+00   1.567464e+00   1.570796e+00   3.138261e+00  -3.294569e-01   0.000000e+00  -3.430444e-02   0.000000e+00  -8.638883e-02   0.000000e+00   1.113813e+03   0.000000e+00  -3.775088e+03  -2.721786e-04  -3.830284e+03   3.957115e-05
            391              0   1.200000e+00   5.000000e-01   7.200000e-01   7.806512e+01   0.000000e+00   1.014824e+01   1.484990e+00   1.570796e+00   3.055786e+00   1.570797e+00   9.520431e-07   1.570797e+00   8.580929e-02   1.570796e+00   1.484987e+00  -4.664679e-01   0.000000e+00   4.719943e-01   0.000000e+00   3.469524e-02   0.000000e+00  -2.935683e+05   0.000000e+00   4.193597e+05  -1.443644e-01   4.962833e+04  -2.836606e-01
            577              0   1.200000e+00   5.000000e-01   7.200000e-01   6.789565e+01   0.000000e+00   1.494479e+01   6.861308e-01   1.570796e+00   8.846656e-01   1.570796e+00   7.481808e-07   1.570797e+00   2.256930e+00   1.570796e+00   6.861341e-01  -4.615183e-01   0.000000e+00   4.230330e-01   0.000000e+00  -2.920949e-01   0.000000e+00   3.056852e+03   0.000000e+00  -4.409859e+04  -3.294945e-03   1.321875e+04   7.275709e-03
            577              0   6.000000e-01   5.000000e-01   3.600000e-01   7.412318e+01   0.000000e+00   1.127902e+01   5.515446e-01   1.570796e+00   1.019252e+00   1.570796e+00   4.619360e-07   1.570796e+00   2.122342e+00   1.570796e+00   5.515459e-01  -3.971760e-01   0.000000e+00   5.838515e-02   0.000000e+00  -3.377329e-01   0.000000e+00   9.143940e+03   0.000000e+00   1.792608e+03   1.187486e-02   8.968791e+02   3.113587e-03
            763              0   6.000000e-01   5.000000e-01   3.600000e-01   6.414356e+01   0.000000e+00   1.508776e+01   6.108629e-02   1.570796e+00   1.631883e+00   1.570797e+00   4.619360e-07   1.570796e+00   1.509711e+00   1.570796e+00   6.108529e-02  -5.799149e-01   0.000000e+00  -1.370016e-01   0.000000e+00   2.389615e-01   0.000000e+00   1.584158e+03   0.000000e+00  -1.062829e+04  -6.077657e-04  -3.982036e+02   8.667383e-04
             50              0   1.200000e+00   5.000000e-01   7.200000e-01   7.107364e+01   0.000000e+00   7.602969e-01   2.882671e+00   1.570796e+00   1.829718e+00   1.570797e+00   7.483291e-07   1.570796e+00   1.311875e+00   1.570796e+00   2.882671e+00   2.682738e-01   0.000000e+00  -9.860261e-02   0.000000e+00   3.533878e-01   0.000000e+00  -6.375930e+04   0.000000e+00  -4.299257e+05  -9.055339e-02  -1.802241e+04   1.030697e-01
            236              0   1.200000e+00   5.000000e-01   7.200000e-01   5.882629e+01   0.000000e+00   6.964053e+00   6.263264e-01   1.570796e+00   2.197123e+00   1.570797e+00   9.519265e-07   1.570797e+00   9.444698e-01   1.570796e+00   6.263265e-01  -1.573295e-01   0.000000e+00  -2.573831e-02   0.000000e+00  -1.554955e-01   0.000000e+00  -8.756033e+04   0.000000e+00  -2.552671e+05   3.583140e-02  -7.112666e+03   1.736248e-02
            236              0   6.000000e-01   5.000000e-01   3.600000e-01   6.751988e+01   0.000000e+00   7.770170e+00   1.723512e+00   1.570796e+00   2.988877e+00   1.570797e+00   9.520431e-07   1.570797e+00   1.527161e-01   1.570796e+00   1.723512e+00  -1.871769e-02   0.000000e+00   1.855853e-01   0.000000e+00   1.423388e-01   0.000000e+00  -2.352879e+04   0.000000e+00   1.459958e+05  -1.050000e-01  -2.343637e+04  -1.905024e-01
            422              0   6.000000e-01   5.000000e-01   3.600000e-01   5.432445e+01   0.000000e+00   1.385346e+01   2.901087e-01   1.570796e+00   1.280688e+00   1.570796e+00   7.483291e-07   1.570797e+00   1.860905e+00   1.570796e+00   2.901090e-01  -2.338539e-01   0.000000e+00  -5.944746e-02   0.000000e+00   4.306464e-02   0.000000e+00   1.828767e+04   0.000000e+00  -3.804049e+04   1.922480e-02   4.244287e+02  -4.589573e-02
            236              0   1.200000e+00   5.000000e-01   7.200000e-01   8.167984e+01   0.000000e+00   4.838911e+00   1.312108e+00   1.570796e+00   2.882904e+00   1.570796e+00   4.619360e-07   1.570796e+00   2.586887e-01   1.570796e+00   1.312108e+00  -1.134960e-01   0.000000e+00   6.057950e-01   0.000000e+00   1.922908e-01   0.000000e+00   1.763516e+05   0.000000e+00  -4.194373e+05  -2.847416e-01  -2.400167e+04  -1.890928e-01
            422              0   1.200000e+00   5.000000e-01   7.200000e-01   7.048837e+01   0.000000e+00   1.225176e+01   3.553755e-01   1.570796e+00   1.926172e+00   1.570795e+00   1.366445e-06   1.570796e+00   1.215421e+00   1.570796e+00   3.553751e-01  -3.205413e-01   0.000000e+00   2.824125e-01   0.000000e+00  -6.775560e-02   0.000000e+00  -3.385924e+04   0.000000e+00  -5.800716e+04   1.183499e-02  -1.288135e+04  -2.754721e-02
            422              0   6.000000e-01   5.000000e-01   3.600000e-01   7.662258e+01   0.000000e+00   5.910261e+00   9.314146e-01   1.570796e+00   2.502211e+00   1.570797e+00   7.483291e-07   1.570796e+00   6.393811e-01   1.570796e+00   9.314152e-01  -1.673571e-01   0.000000e+00   7.111531e-02   0.000000e+00  -4.849288e-02   0.000000e+00   5.639008e+04   0.000000e+00   8.672695e+04  -4.614841e-02  -2.960971e+03   2.649540e-02
            608              0   6.000000e-01   5.000000e-01   3.600000e-01   6.272955e+01   0.000000e+00   1.220715e+01   4.018396e-01   1.570796e+00   1.168957e+00   1.570797e+00   7.483291e-07   1.570796e+00   1.972635e+00   1.570796e+00   4.018389e-01  -1.446805e-01   0.000000e+00  -3.248483e-01   0.000000e+00   2.803282e-02   0.000000e+00  -4.037613e+04   0.000000e+00  -4.469104e+03   5.137015e-04  -2.502802e+03  -1.247187e-04
             20              0   1.400000e+00   5.000000e-01   8.400000e-01   6.084980e+01   0.000000e+00   2.462641e+00   2.242359e+00   1.570796e+00   2.470030e+00   1.570796e+00   4.619360e-07   1.570796e+00   6.715645e-01   1.570796e+00   2.242361e+00  -2.959298e-01   0.000000e+00   6.753270e-02   0.000000e+00  -1.811046e-01   0.000000e+00  -3.721529e+05   0.000000e+00   6.620019e+04   1.532214e-01   5.315985e+05   3.550323e-02
            206              0   1.400000e+00   5.000000e-01   8.400000e-01   4.976495e+01   0.000000e+00   9.167193e+00   1.885323e+00   1.570796e+00   2.827066e+00   1.570796e+00   7.483291e-07   1.570797e+00   3.145274e-01   1.570796e+00   1.885324e+00  -2.639600e-01   0.000000e+00  -1.552271e-01   0.000000e+00  -3.808777e-02   0.000000e+00  -1.445994e+04   0.000000e+00  -7.728385e+04  -4.233458e-02   2.433985e+03   1.731797e-02
            206              0   7.000000e-01   5.000000e-01   4.200000e-01   7.002885e+01   0.000000e+00   7.026205e+00   1.632569e+00   1.570796e+00   6.177277e-02   1.570796e+00   7.483291e-07   1.570797e+00   3.079823e+00   1.570796e+00   1.632566e+00  -2.756521e-01   0.000000e+00   4.765525e-02   0.000000e+00  -2.760792e-01   0.000000e+00  -7.818092e+04   0.000000e+00  -2.728234e+05   2.278595e-01   2.590340e+04  -2.065515e-01
            392              0   7.000000e-01   5.000000e-01   4.200000e-01   5.233502e+01   0.000000e+00   9.322202e+00   1.552623e+00   1.570796e+00   1.817357e-02   1.570797e+00   7.483291e-07   1.570796e+00   3.123417e+00   1.570796e+00   1.552621e+00  -3.248858e-01   0.000000e+00   4.178330e-04   0.000000e+00   2.567328e-01   0.000000e+00   1.538855e+04   0.000000e+00   5.778319e+03   1.126799e-02   6.772662e+03   4.269468e-02
            206              0   1.400000e+00   5.000000e-01   8.400000e-01   8.405679e+01   0.000000e+00   4.705715e+00   2.224645e+00   1.570796e+00   6.538486e-01   1.570796e+00   4.619360e-07   1.570796e+00   2.487743e+00   1.570796e+00   2.224646e+00  -1.217193e-01   0.000000e+00   6.350334e-01   0.000000e+00  -2.135283e-01   0.000000e+00  -7.228671e+05   0.000000e+00  -2.316674e+04   3.221362e-02   9.533419e+03   5.639122e-01
            392              0   1.400000e+00   5.000000e-01   8.400000e-01   7.640978e+01   0.000000e+00   8.963280e+00   1.023231e+00   1.570796e+00   5.475651e-01   1.570796e+00   7.483291e-07   1.570797e+00   2.594028e+00   1.570796e+00   1.023231e+00  -2.861362e-01   0.000000e+00   1.496899e-01   0.000000e+00  -1.548719e-01   0.000000e+00   2.947151e+05   0.000000e+00   2.892283e+05  -3.238719e-01  -1.180805e+05   2.591026e-01
            392              0   7.000000e-01   5.000000e-01   4.200000e-01   9.072989e+01   0.000000e+00   9.263490e+00   2.214933e-01   1.570796e+00   1.792290e+00   1.570797e+00   9.520431e-07   1.570796e+00   1.349302e+00   1.570796e+00   2.214944e-01  -1.201512e+00   0.000000e+00   9.820763e-01   0.000000e+00   7.940007e-02   0.000000e+00   0.000000e+00   0.000000e+00  -1.599108e+04   0.000000e+00   0.000000e+00   0.000000e+00
            578              0   7.000000e-01   5.000000e-01   4.200000e-01   8.483252e+01   0.000000e+00   1.420906e+01   1.239707e+00   1.570796e+00   2.810503e+00   1.570796e+00   9.519265e-07   1.570797e+00   3.310883e-01   1.570796e+00   1.239708e+00   1.169452e-01   0.000000e+00   7.853370e-01   0.000000e+00   1.019780e+00   0.000000e+00   0.000000e+00   0.000000e+00  -1.599108e+04   0.000000e+00   0.000000e+00   0.000000e+00
             21              0   1.200000e+00   5.000000e-01   7.200000e-01   3.750791e+01   0.000000e+00   8.343475e-01   4.547913e-01   1.570796e+00   1.116005e+00   1.570796e+00   4.619360e-07   1.570796e+00   2.025587e+00   1.570796e+00   4.547908e-01   2.342318e-01   0.000000e+00   1.246072e-02   0.000000e+00  -2.874898e-02   0.000000e+00  -1.547068e+04   0.000000e+00  -9.760820e+03   9.213397e-03   7.437165e+03   1.074754e-02
             22              0   1.200000e+00   5.000000e-01   7.200000e-01   5.702567e+01   0.000000e+00   8.830423e-01   2.579004e+00   1.570796e+00   1.008208e+00   1.570796e+00   4.619360e-07   1.570796e+00   2.133386e+00   1.570796e+00   2.579003e+00   3.806313e-02   0.000000e+00   3.503899e-02   0.000000e+00   5.942014e-02   0.000000e+00   1.584282e+05   0.000000e+00  -1.242734e+05   1.044268e-01   9.101408e+04  -8.137156e-02
            208              0   6.000000e-01   5.000000e-01   3.600000e-01   4.225582e+01   0.000000e+00   9.372887e+00   5.477842e-01   1.570796e+00   1.023012e+00   1.570797e+00   9.520431e-07   1.570797e+00   2.118581e+00   1.570796e+00   5.477846e-01  -2.742814e-01   0.000000e+00   1.012980e-01   0.000000e+00   8.975557e-02   0.000000e+00  -1.008969e+04   0.000000e+00   6.417201e+03   3.644605e-02  -4.568932e+03  -1.232069e-02
            394              0   6.000000e-01   5.000000e-01   3.600000e-01   4.223080e+01   0.000000e+00   1.020094e+01   2.341138e+00   1.570796e+00   2.371251e+00   1.570797e+00   7.483291e-07   1.570796e+00   7.703437e-01   1.570796e+00   2.341140e+00  -2.507112e-01   0.000000e+00   1.024204e-01   0.000000e+00   1.208157e-02   0.000000e+00  -4.096936e+03   0.000000e+00  -4.048357e+03  -4.429453e-03   2.972486e+03   2.304753e-03
            208              0   1.200000e+00   5.000000e-01   7.200000e-01   7.295229e+01   0.000000e+00   5.174070e+00   2.555019e+00   1.570796e+00   9.842225e-01   1.570798e+00   3.342779e-06   1.570793e+00   2.157371e+00   1.570796e+00   2.555018e+00   1.699323e-01   0.000000e+00   5.529524e-02   0.000000e+00  -6.004468e-02   0.000000e+00   1.479547e+05   0.000000e+00   4.102809e+05   1.897571e+00  -2.351137e+05   5.254272e-01
            394              0   1.200000e+00   5.000000e-01   7.200000e-01   5.248391e+01   0.000000e+00   1.109604e+01   8.305883e-01   1.570796e+00   7.402081e-01   1.570796e+00   4.619360e-07   1.570796e+00   2.401385e+00   1.570796e+00   8.305884e-01  -3.083210e-01   0.000000e+00   5.528677e-02   0.000000e+00  -9.940334e-02   0.000000e+00  -3.033199e+03   0.000000e+00  -4.211252e+04   6.975668e-02   1.033760e+04   4.131231e-03
