# RVE Size
0.06
# Particle List
# type  radius  thickness rotation  xCent  yCent  zCent  matCode
# Particle 0
1 0.0008238 0.00015 0.0 0.0380975 0.0016425 0.0 0
# Particle 340
1 0.0008156 0.00015 0.0 0.0093914 0.017648 0.0 0
# Particle 341
1 0.0008156 0.00015 0.0 0.0375987 0.015275 0.0 0
# Particle 342
1 0.0008156 0.00015 0.0 0.0420452 0.0447321 0.0 0
# Particle 343
1 0.0008156 0.00015 0.0 0.0073994 0.0035198 0.0 0
# Particle 344
1 0.0008156 0.00015 0.0 0.0481566 0.0509696 0.0 0
# Particle 345
1 0.0008156 0.00015 0.0 0.0573453 0.0386933 0.0 0
# Particle 346
1 0.0008156 0.00015 0.0 0.0149636 0.0334457 0.0 0
# Particle 347
1 0.0008156 0.00015 0.0 0.019563 0.052482 0.0 0
# Particle 348
1 0.0008074 0.00015 0.0 0.0502331 0.0384635 0.0 0
# Particle 349
1 0.0007913 0.00015 0.0 0.054548 0.0506935 0.0 0
# Particle 350
1 0.0007913 0.00015 0.0 0.0383605 0.0131825 0.0 0
# Particle 351
1 0.0007913 0.00015 0.0 0.0161732 0.0204142 0.0 0
# Particle 352
1 0.0007913 0.00015 0.0 0.0379767 0.0457504 0.0 0
# Particle 353
1 0.0007913 0.00015 0.0 0.0079384 0.0282072 0.0 0
# Particle 354
1 0.0007913 0.00015 0.0 0.0545025 0.0034532 0.0 0
# Particle 355
1 0.000625 0.00015 0.0 0.0533231 -0.000358 0.0 0
# Particle 356
1 0.000625 0.00015 0.0 0.0533231 0.059642 0.0 0
# Particle 357
1 0.000625 0.00015 0.0 0.0592757 0.0603962 0.0 0
# Particle 358
1 0.000625 0.00015 0.0 0.0592757 0.0003962 0.0 0
# Particle 359
1 0.000625 0.00015 0.0 0.0021475 0.0087946 0.0 0
# Particle 360
1 0.000625 0.00015 0.0 0.0495797 0.01372 0.0 0
# Particle 361
1 0.000625 0.00015 0.0 0.0567832 0.0113727 0.0 0
# Particle 362
1 0.000625 0.00015 0.0 0.0137029 0.0005358 0.0 0
# Particle 363
1 0.000625 0.00015 0.0 0.0137029 0.0605358 0.0 0
# Particle 364
1 0.000625 0.00015 0.0 0.0345604 0.0163568 0.0 0
# Particle 365
1 0.000625 0.00015 0.0 0.0202505 0.0232021 0.0 0
# Particle 366
1 0.000625 0.00015 0.0 0.0521505 0.0332412 0.0 0
# Particle 367
1 0.000625 0.00015 0.0 0.0000875 0.0565814 0.0 0
# Particle 368
1 0.000625 0.00015 0.0 0.0600875 0.0565814 0.0 0
# Particle 369
1 0.000625 0.00015 0.0 0.037781 0.0542711 0.0 0
# Particle 370
1 0.000625 0.00015 0.0 0.0120703 0.0248308 0.0 0
# Particle 371
1 0.000625 0.00015 0.0 0.0346657 0.0040479 0.0 0
# Particle 372
1 0.000625 0.00015 0.0 0.0389733 0.0286062 0.0 0
# Particle 373
1 0.000625 0.00015 0.0 0.0078725 0.0122049 0.0 0
# Particle 374
1 0.000625 0.00015 0.0 0.0413071 0.0353277 0.0 0
# Particle 375
1 0.000625 0.00015 0.0 0.0259589 0.0167571 0.0 0
# Particle 376
1 0.000625 0.00015 0.0 0.0375898 0.0244616 0.0 0
# Particle 377
1 0.000625 0.00015 0.0 0.0315084 0.0335114 0.0 0
# Particle 378
1 0.000625 0.00015 0.0 0.041022 0.0063254 0.0 0
# Particle 379
1 0.000625 0.00015 0.0 0.0353784 0.0246227 0.0 0
# Particle 380
1 0.000625 0.00015 0.0 0.0299655 0.0150751 0.0 0
# Particle 381
1 0.000625 0.00015 0.0 0.0191596 0.0187569 0.0 0
# Particle 382
1 0.000625 0.00015 0.0 0.0310105 0.0364173 0.0 0
# Particle 383
1 0.000625 0.00015 0.0 0.028222 0.0260061 0.0 0
# Particle 384
1 0.000625 0.00015 0.0 0.0018737 0.0130496 0.0 0
# Particle 385
1 0.000625 0.00015 0.0 0.0295686 0.0229476 0.0 0
# Particle 386
1 0.000625 0.00015 0.0 0.0447677 0.0068102 0.0 0
# Particle 387
1 0.000625 0.00015 0.0 0.024856 0.0342856 0.0 0
# Particle 388
1 0.000625 0.00015 0.0 0.0419981 0.0388335 0.0 0
# Particle 389
1 0.000625 0.00015 0.0 0.0095072 0.0024758 0.0 0
# Particle 390
1 0.000625 0.00015 0.0 0.0174312 0.0091217 0.0 0
# Particle 391
1 0.000625 0.00015 0.0 0.0452383 0.0126641 0.0 0
# Particle 392
1 0.000625 0.00015 0.0 0.0449627 0.049816 0.0 0
# Particle 393
1 0.000625 0.00015 0.0 0.0125155 0.050825 0.0 0
# Particle 394
1 0.000625 0.00015 0.0 0.0114042 0.0124296 0.0 0
# Particle 395
1 0.000625 0.00015 0.0 0.0282127 0.0028297 0.0 0
# Particle 396
1 0.000625 0.00015 0.0 0.0216438 0.0591226 0.0 0
# Particle 397
1 0.000625 0.00015 0.0 0.0456773 0.0398783 0.0 0
# Particle 398
1 0.000625 0.00015 0.0 0.035814 0.0098592 0.0 0
# Particle 399
1 0.000625 0.00015 0.0 0.0127996 0.0546199 0.0 0
# Particle 400
1 0.000625 0.00015 0.0 0.031815 0.0114056 0.0 0
# Particle 401
1 0.000625 0.00015 0.0 0.0583604 0.032734 0.0 0
# Particle 402
1 0.000625 0.00015 0.0 0.0351443 0.0296991 0.0 0
# Particle 403
1 0.000625 0.00015 0.0 0.0533423 0.0291201 0.0 0
# Particle 404
1 0.000625 0.00015 0.0 0.0495107 0.0151033 0.0 0
# Particle 405
1 0.000625 0.00015 0.0 0.0484177 0.0415979 0.0 0
# Particle 406
1 0.000625 0.00015 0.0 0.0335266 0.0051763 0.0 0
# Particle 407
1 0.000625 0.00015 0.0 0.0351496 0.0497515 0.0 0
# Particle 408
1 0.000625 0.00015 0.0 0.0474198 0.035332 0.0 0
# Particle 409
1 0.000625 0.00015 0.0 0.0423321 0.0134234 0.0 0
# Particle 410
1 0.000625 0.00015 0.0 0.0099605 0.0389996 0.0 0
# Particle 411
1 0.000625 0.00015 0.0 0.0247475 0.0042472 0.0 0
# Particle 412
1 0.000625 0.00015 0.0 0.0522601 0.0168534 0.0 0
# Particle 413
1 0.000625 0.00015 0.0 0.0056638 0.0196137 0.0 0
