Dry sand - Load to 18.08% strain then unload to 0 pressure,,,,,
Engineering,,,,,
volumetric,,,,,
strain,pressure,,,,
15.332,5.53988,,,,
15.2821,5.19273,,,,
15.2322,4.84811,,,,
15.1822,4.50567,,,,
15.1323,4.1651,,,,
15.0823,3.82614,,,,
15.0324,3.48854,,,,
14.9825,3.1521,,,,
14.9325,2.81665,,,,
14.8826,2.48203,,,,
14.8326,2.14812,,,,
14.7827,1.81482,,,,
14.7327,1.48206,,,,
14.6828,1.14977,,,,
14.6329,0.817909,,,,
14.5829,0.48646,,,,
14.533,0.155403,,,,
